Res DU,Res BE,Res FR,Res GB,
-41611.51773,-2912.594731,-2509.69,-31906.95626,
-26316.31322,-1253.637146,11486.84,-23825.15961,
718.6541392,2728.176187,32843.29,-869.9618553,
37157.76055,9407.061036,61454.95,10592.0143,
68956.8925,17168.03602,86539.46,30374.63708,
77774.89819,20748.79431,92275.73,45438.45509,
67573.89717,20412.02783,80513.26,54650.13358,
49721.84514,17614.54117,67920.37,54734.19494,
22644.82094,14864.51462,53627.18,50582.56558,
-6364.500957,11243.5254,47284.49,46070.15309,
-17419.22485,10014.60836,46178.33,43690.7393,
-20122.1179,9139.738699,43311.90,41954.32768,
-7996.381839,10732.34241,41555.64,41172.18784,
-1139.871268,10987.95428,38224.61,39628.60156,
10474.26474,11919.17938,37792.27,38349.18605,
15694.19265,12566.66908,38575.29,37314.90564,
12614.41635,10846.28014,40521.33,33187.97343,
-51.76156743,6268.166643,40262.66,24859.48276,
-21285.30578,2347.319823,30811.45,12989.81943,
-42433.05064,-1127.489545,13084.41,-3458.096519,
-57663.25185,-4527.517152,-7593.58,-17396.90897,
-62537.28175,-6346.385819,-20531.55,-30922.26787,
-62832.95267,-7179.024133,-21838.83,-39341.8841,
-61874.65948,-6551.459578,-14493.02,-42144.03839,
-54067.64587,-4567.069578,-5726.30,-40582.92341,
-37914.85278,-1033.391637,6765.54,-28154.51302,
-5407.140018,3396.206473,25824.32,-11741.7762,
50286.73924,10863.45598,57621.62,12793.25541,
71028.05337,15126.57181,68443.58,23096.78146,
82189.18595,18408.18962,79806.34,37820.81357,
68536.40427,18312.79231,78032.44,47469.90938,
50577.15176,16596.3744,76300.85,55632.68935,
32648.34877,16384.80855,72019.42,47696.35252,
5375.664507,13673.37446,58162.09,39176.47989,
-254.6719822,13066.90664,60116.50,37675.43772,
-7750.693548,13171.47652,61752.94,35367.53184,
-7670.345125,13560.05985,61975.84,32482.48871,
-265.1810787,13751.80833,61028.30,29744.67753,
369.3047832,14443.02621,62298.81,28588.94273,
-8442.966131,14064.02698,64029.03,26631.69005,
5997.783416,18439.12227,96572.05,29975.07183,
-64471.6474,7087.062437,54092.82,2888.288256,
-96480.35313,2541.072882,45273.87,-2386.00767,
-118586.5994,-1097.267964,31186.02,-61.67817706,
-141510.557,-4087.0761,11980.70,-22414.50572,
-149742.3953,-5628.208822,2745.78,-33254.837,
-147359.8283,-6478.260479,-8185.46,-37300.39278,
-138425.4718,-5805.141102,-17893.38,-29452.71391,
-123840.2108,-3968.052983,-20477.26,-26973.23356,
-96417.64583,-224.642787,-9737.63,-15777.70688,
-58357.45164,5454.005207,3457.71,-10742.6798,
-10086.51035,11890.87609,18031.07,4575.728393,
15561.5842,17571.53235,29868.53,22250.2511,
23439.54678,20388.9277,39430.24,30448.82095,
19409.25286,19816.13582,34961.75,35255.5453,
6026.426798,18444.02737,33957.20,30053.35001,
-10625.0472,15169.40565,26643.72,30662.33718,
-20321.32554,10962.60859,22054.48,29603.18382,
-27398.1662,12370.18278,22914.22,29369.07379,
-32475.71209,5774.115649,24880.72,27976.80866,
-23236.77478,-1975.904407,24823.89,39420.14979,
-14065.55402,-4554.073538,24287.35,31453.71585,
-9001.330383,-191.4407551,25485.18,29171.41964,
-3357.973095,4292.73769,31541.21,31281.97078,
2892.441992,8642.908928,48114.22,34229.11118,
-5505.005832,10122.21385,62992.70,27571.07237,
-25777.84408,6110.210456,59049.71,21177.49476,
-52382.83188,484.3407742,43531.14,686.1947346,
-71278.14706,-3244.142691,28217.88,-14279.25274,
-79342.53195,-4083.505147,15058.48,-22203.66186,
-81022.29948,-3075.355824,7502.51,-22130.08883,
-69467.86454,-1820.882645,4919.40,-7433.283889,
-45550.42887,20.32142565,5561.55,-13741.88548,
-15536.97723,2774.127233,6046.77,-6482.208677,
21944.60727,7546.709615,14781.29,18581.03177,
65744.16889,14244.62455,30286.49,16385.35584,
95245.40631,19739.54212,48278.57,24659.63012,
98579.73392,21410.92075,52914.03,29467.37014,
72931.02408,19359.00164,51498.23,36618.9306,
38777.81282,16171.05663,51820.88,35397.24458,
14112.8573,10784.4623,46034.60,39056.75649,
10692.3572,9171.868089,35062.55,30644.74736,
11925.90595,7741.276566,28718.00,23892.42065,
17547.02383,7783.23833,19699.27,18314.72503,
30951.71576,3133.788502,15359.38,16087.30147,
41446.85099,5120.821308,14091.42,13715.78971,
42895.40129,5457.843811,11777.26,7967.89242,
37980.52883,4653.504095,16322.23,6107.930181,
27070.47129,899.8303486,28497.20,11334.56834,
37816.06485,-3041.76344,34483.46,16732.70847,
33173.47812,3578.785152,5101.53,8746.12589,
13491.68682,7298.056815,-26457.03,-20962.63166,
-22540.15382,5013.531993,-40992.92,-39318.64836,
-45977.54774,4712.884905,-49005.65,-46119.54516,
-41055.78481,5774.623487,-49712.67,-45783.79833,
-42440.30927,4208.616923,-46473.81,-42526.69706,
-28331.91997,7883.77657,-38594.26,-36271.72262,
-14917.40853,9932.653482,-26494.83,-17358.27975,
10512.50655,12720.58313,-3898.11,-698.2850417,
55259.93841,16671.96862,31913.40,19893.81928,
72393.35674,20120.73609,68814.99,39118.12798,
81047.3003,22735.26692,91805.63,51541.58239,
81709.65531,23473.39672,94686.62,57206.57927,
84787.9079,22879.88856,92080.47,53253.48278,
78627.36045,21651.92264,83512.47,44693.61844,
81224.51941,20513.34976,77089.25,36772.36617,
89796.39793,19634.14636,71453.19,30532.225,
93223.95579,18607.44874,63851.02,23721.11659,
96259.26266,18250.02834,56400.21,19681.11471,
95213.74135,17063.44268,46684.53,12327.99917,
96991.61585,16495.31923,41200.24,6885.029912,
94995.80186,15885.68255,31675.07,5844.871378,
94841.01949,14209.61873,34236.36,-42.57104392,
92815.05421,12041.59633,47310.05,-7332.199734,
80669.78511,7085.492183,36842.83,-20603.59879,
63174.70427,515.6783052,3932.93,-36244.26413,
49541.78972,-2830.277948,-21400.99,-44947.26802,
39240.83563,-3918.265615,-35741.13,-50806.75047,
36197.90866,-752.750411,-32429.83,-49142.93028,
36058.4114,1732.837054,-23695.00,-44937.64896,
41911.22625,3548.750985,-12632.75,-44530.34973,
54271.5255,4824.540925,6240.83,-35472.3249,
75923.28615,5866.42765,31715.43,-24062.86033,
107631.4915,9529.48328,68759.81,-9533.039793,
132044.9863,14656.57794,101192.21,11703.84039,
137378.0293,19253.5561,115434.62,21467.15277,
133909.7363,21353.75603,115631.15,26226.89724,
116023.1979,22776.9786,106230.44,20309.33238,
103249.1643,22021.37708,92682.47,15467.67431,
88350.67331,18849.45175,76582.28,14431.71879,
77733.42959,16173.23684,68365.21,12744.07152,
66526.9812,12549.45066,61667.68,1801.714964,
61377.29005,8723.001801,63904.49,3917.251422,
65913.98717,7447.8538,67811.08,10106.83194,
68769.66911,7344.581869,67718.45,18069.39453,
65245.28331,6824.800755,67408.77,28363.41078,
80965.33056,9962.058706,90905.14,41655.53023,
27671.54209,5530.672042,61784.28,25619.37145,
-3628.721684,5959.459114,54406.70,25985.0604,
-32419.46316,4040.739513,38697.60,12447.63196,
-55165.12034,-780.8787868,22456.14,3987.376559,
-70235.66285,-4805.48129,12950.42,-570.1183058,
-76922.51687,-6053.082086,6822.45,-383.5112771,
-79870.84982,-6813.616253,7184.07,1920.676594,
-73101.70837,-2106.442706,15796.91,7319.395905,
-62978.00662,1686.103739,21766.04,15792.58949,
-33766.46355,2722.614296,8400.42,27542.71348,
9544.697805,873.2380186,6702.94,37294.41646,
27080.99329,-2277.564613,25890.95,43643.96451,
19327.54582,-4900.14957,28238.60,42683.80598,
1744.791755,-5088.060963,25889.33,38847.1375,
-10028.96605,4328.155581,32487.69,39545.26744,
-16529.46324,4882.470924,34553.32,43113.81436,
-35138.11692,11883.37515,28541.92,41025.96424,
-40106.56979,15912.22194,20554.68,38832.54376,
-40393.84704,16652.17137,9650.32,31800.02032,
-44289.05947,15838.93664,2863.97,26484.89684,
-51487.23678,9705.423345,7979.78,26598.27578,
-53277.65086,5342.498702,13910.21,28893.28589,
-53957.88092,1453.522483,24332.57,25805.87756,
-26393.69508,11511.63338,64814.23,38777.93113,
-52268.62995,15449.46476,47470.87,24886.08626,
-67739.10631,17882.78766,42446.90,22325.16359,
-82487.2902,14433.00744,28044.43,7454.205801,
-94856.25666,13898.52892,15097.89,-2695.507937,
-107693.2084,14299.80682,5752.32,-5068.933956,
-102761.7546,15312.58756,-2146.42,-12471.92749,
-89943.01517,14581.86513,-10559.30,-18209.57004,
-68379.4843,12730.33628,-12973.22,-20825.1491,
-50989.7745,12479.39175,-13715.62,-14132.43694,
-26696.75428,12925.68579,-1981.66,526.9194193,
3354.59955,16127.29956,16106.88,23863.90192,
28898.19259,17843.11872,35934.32,41162.20681,
44559.28045,18927.36251,50061.87,54730.68291,
48823.23492,18121.08908,51350.23,63165.69985,
43980.09147,18016.45936,44585.04,61707.29473,
43311.08232,16751.1673,30072.83,60752.75908,
27661.86709,14254.49589,-426.89,51822.90184,
21741.25523,10113.29612,-11163.52,47841.91971,
23623.76807,4586.419736,-19733.31,42512.09625,
28022.87863,-108.0176985,-28902.65,30893.42513,
27136.60345,-5813.52376,-31630.42,19007.47738,
25962.92608,-7030.568951,-34440.72,11826.804,
27555.94532,-11751.92451,-43998.48,8977.935408,
61006.25518,-8840.926187,-19031.05,12323.03761,
19671.62437,-13299.56842,-51751.79,-14309.89615,
259.2767869,-11864.4707,-59028.64,-26239.26755,
-12447.12408,-11459.81756,-62717.92,-43706.04096,
-26969.83538,-12790.38508,-65783.02,-58008.8707,
-45921.62672,-15547.70302,-78545.20,-67098.45463,
-63594.18283,-20409.11949,-80091.41,-73644.04546,
-71211.81152,-23526.60295,-77727.83,-71452.78116,
-63577.22241,-23242.00201,-70174.20,-66034.66554,
-46528.77957,-21062.84264,-58907.68,-55280.84896,
-24421.02576,-17596.42996,-39117.32,-44486.54305,
17981.39156,-9745.106895,6515.73,-18512.66647,
11902.87123,-9580.542121,4574.41,-17189.18912,
32561.26117,-7091.500057,17615.30,-541.2401932,
38869.64698,-3849.028046,23678.39,16231.03764,
33897.4515,-2910.908058,31038.55,23387.83907,
26386.4501,-3926.598215,26756.97,24232.64877,
10119.61218,-3598.870759,5803.15,17987.12411,
14891.06541,1711.304298,11871.38,20448.30953,
22903.13516,529.6809164,4350.44,17755.55411,
44635.2557,-2418.165664,-10324.81,16635.26129,
62157.54879,-3815.171702,-12394.59,16025.87714,
73911.66518,-5508.005599,-8294.62,15086.97626,
72822.12668,-5879.256321,-7248.43,15870.08115,
85875.72254,1107.177023,22717.03,24150.97711,
36606.92492,-1924.439485,1652.11,3548.842042,
12046.26258,-4393.312709,-661.42,-6530.966684,
-6045.537276,-6964.938749,-5764.80,-24273.07265,
-17940.23505,-10033.71628,-16897.25,-37689.68748,
-18473.99078,-11675.01598,-21224.77,-50480.46159,
-10526.07138,-13704.86329,-29240.55,-54047.15787,
-1330.003157,-13863.0218,-31965.04,-57138.77212,
15112.29563,-10731.22847,-32988.24,-51382.10356,
33210.58651,-6972.887372,-27617.98,-39200.93587,
53076.25607,-1533.756938,-15507.99,-23359.00929,
71156.81415,620.4066869,2330.76,-3650.098692,
88014.92211,4433.894014,22692.28,9582.220111,
97153.06942,7502.650349,34764.89,10958.93914,
91876.14506,7554.64213,37167.61,11871.53525,
94994.74362,9553.387747,42885.38,9734.857884,
80463.13418,10637.97688,42704.70,8293.147707,
53330.75819,7439.264997,34786.20,2728.12371,
52339.94539,6770.685477,33973.65,1048.818675,
49785.14394,4300.611467,30012.62,48.97031946,
51054.51515,2278.98652,33018.23,-4613.367112,
50139.29137,1003.098511,36039.50,-11623.16614,
40666.09103,-2289.802655,33226.62,-15300.54074,
27242.51224,-2506.894955,31792.28,-18330.8972,
53006.73138,3185.159991,66364.41,2010.684173,
23500.40339,-3337.383923,54348.84,-12897.23832,
5237.299533,-11224.68927,49707.44,-12270.83455,
-27378.71518,-17070.55289,31597.17,-19901.0357,
-50377.63412,-17858.94703,11691.00,-23943.22445,
-76399.09729,-18231.03738,-16908.02,-30995.92048,
-86784.08285,-18524.4017,-34529.79,-30984.76318,
-82120.69706,-18646.72046,-48368.93,-33896.85602,
-68597.72597,-20239.44685,-59234.46,-34502.52479,
-61946.86787,-20888.15019,-61052.78,-30726.85463,
-45341.19229,-19214.0684,-55550.58,-23317.70794,
33546.22096,-8085.744801,6731.33,9254.137081,
4113.555932,-10625.37852,-9613.26,-3611.207844,
-5356.809922,-8368.773392,1073.51,2717.113637,
-17192.51103,-7433.670789,-4091.49,8918.489305,
-23937.13002,-6612.336781,-12799.56,9607.6408,
-31507.60007,-6617.60648,-6764.18,9910.239047,
-49347.55947,-10312.12054,-18943.18,3466.740157,
-49995.00643,-8988.572302,-21195.35,3450.524824,
-51727.52909,-8819.226706,-19035.70,990.565428,
-54552.77191,-9211.944945,-17487.51,2049.677887,
-59236.78384,-10118.00175,-15719.10,3034.2098,
-62742.53326,-9411.930018,-15833.91,2332.372258,
-64958.25735,-7223.606347,-7638.19,4305.792934,
-21148.48753,1818.246969,36416.20,19589.65736,
-42424.21579,-4135.816907,17936.03,3604.262485,
-50284.12921,-6908.89072,19308.49,-6855.324307,
-72297.46933,-11570.1616,12683.34,-25239.0122,
-91131.48567,-17367.03222,499.47,-41234.76597,
-106982.362,-20486.69765,-14644.06,-52369.70388,
-120396.9475,-21941.94192,-15343.80,-52374.12022,
-119329.0338,-23693.64769,-19481.44,-49973.89605,
-113452.0647,-22585.86472,-23244.55,-44977.01982,
-100349.4123,-18248.17454,-20926.80,-35437.32714,
-76914.58002,-11182.7865,-9970.72,-23558.49929,
-25152.37916,-983.7501781,32257.43,2070.093416,
-12053.95428,2593.153363,46451.67,13495.61021,
-2203.083711,6306.029137,58725.31,28925.08076,
215.3676983,8862.693797,57764.92,40926.95551,
-1687.796394,8908.32212,47040.96,44944.16403,
-8187.167959,9540.383842,35870.09,43838.1082,
-30131.69569,8402.461803,17642.45,34866.04682,
-24051.43194,8951.196549,22042.52,34820.93582,
-14106.41623,9453.225016,22964.38,33196.18272,
-257.4670145,9825.466446,22499.21,33170.41899,
10486.82388,10112.88815,23021.92,32609.64879,
20511.55328,11381.82624,27210.52,33803.96299,
36647.84361,12020.4624,33750.14,37134.92781,
93150.92227,19774.78114,89243.23,56814.04494,
49723.26619,13003.56608,62911.31,33141.50549,
35958.06495,11080.78964,49617.28,25870.4152,
17490.34319,5471.481625,32152.68,7571.409676,
16.00668865,-1014.340973,11987.00,-6457.44895,
-14144.53946,-5206.437565,-4839.14,-12836.44146,
-12143.2421,-6148.299931,-9320.93,-19880.10138,
-2463.060657,-5298.03746,-7376.47,-16163.99246,
13198.14584,-4115.105551,-1939.36,-10513.26019,
36106.48296,-570.2395619,5232.10,-1264.547077,
65418.17533,2838.753332,22303.49,9011.659955,
102338.6918,10714.85697,47919.90,27069.39263,
130507.4972,16627.23751,67749.82,42574.00403,
139551.6212,18923.21163,72481.36,52810.29625,
140659.4581,20670.32723,60706.14,59848.82082,
136971.9573,20609.111,49171.84,60140.42339,
135725.5377,20749.68709,42192.51,58965.63294,
120961.9465,18098.68558,30626.11,51218.78089,
116720.4547,17473.55726,30368.08,48613.66561,
112613.5938,16779.84513,25755.23,45525.80762,
112730.9282,16421.065,24867.89,43966.76429,
111091.7768,15515.22759,22067.21,42547.96235,
111332.1106,15790.32809,24865.95,42748.0346,
114088.1713,16567.61579,31075.97,45502.77304,
134815.5145,21326.79338,68303.50,55482.66227,
91768.25198,17943.46589,57106.00,36121.85598,
71036.19708,18114.78229,48014.67,26747.41148,
46312.75118,17187.81022,27402.60,4399.064433,
28705.34694,15477.50788,3590.19,-13921.35069,
18125.69558,13613.09104,-11904.11,-28071.8791,
19668.49013,11500.03368,-9361.02,-33597.45446,
25296.86412,8745.00391,-8236.67,-36669.82676,
33309.78156,7996.916989,-6420.46,-35556.74086,
52936.90572,9238.12431,638.31,-27482.24942,
78489.41539,10927.57477,15100.85,-4395.502472,
110626.0028,14995.8097,40563.49,7123.304722,
132667.9098,18563.40559,63529.43,24014.61542,
136925.8947,20723.75268,75545.34,36482.61508,
135086.4805,21878.96332,67372.84,43322.16275,
128354.631,20911.64465,51327.50,40081.14021,
120445.5362,19771.34874,36046.86,38277.67376,
108658.1311,18065.02656,28357.17,32583.11553,
103429.8813,17596.13391,29979.98,30160.5775,
94526.07035,16630.89758,32459.21,27872.8769,
89749.17568,16194.97913,34985.80,26630.02381,
80855.97391,15519.61776,32394.02,34933.97932,
75011.33794,15462.96156,31958.60,24321.7497,
69702.8633,15517.50344,35934.68,25297.7792,
65839.37725,16891.74188,53023.74,26341.66095,
44630.07692,15768.5952,60348.55,21148.56057,
18818.89225,10646.70832,49869.71,13802.77993,
-6782.06183,3029.080132,25147.59,-7028.842975,
-24519.91684,-1690.271948,-880.51,-21243.30273,
-39152.09761,-4368.056428,-17878.45,-33173.11464,
-48711.21058,-5181.025161,-19514.39,-36799.75416,
-46786.47997,-5362.892772,-17185.93,-38022.30497,
-30533.87607,-4764.187477,-11945.29,-35663.79502,
-16619.87577,-3722.782769,-1614.63,-28942.78551,
-3171.625891,-1685.534751,13683.40,-15257.10619,
13143.8322,4630.870372,35806.29,6423.009796,
16822.87542,11262.81947,56054.90,23236.10554,
7155.289901,13996.31001,67907.47,35405.23994,
-13661.15669,13487.93961,63985.11,44437.80337,
-37113.91283,10592.83586,57901.61,51553.3618,
-47388.44621,9257.943561,50994.12,42616.12726,
-53574.63426,9973.198903,45075.21,40458.20649,
-57914.18982,12598.50411,39249.11,38835.74471,
-55470.48453,12751.68347,36793.18,36318.16548,
-43921.40367,14105.79947,38048.91,35023.28778,
-26315.23269,14555.95115,40145.67,34291.82214,
-11855.72049,13681.94586,40932.25,33336.24783,
-11043.62077,11880.86841,40095.60,30384.89271,
-21001.79628,10092.12184,41544.35,24720.18532,
-42710.15772,7995.89356,41637.64,17578.23871,
-74227.55042,7410.829521,27951.11,9516.527564,
-111808.7791,3241.694596,14688.55,-5274.697579,
-138350.4165,-384.0539605,2407.72,-16125.44552,
-147521.0288,-4651.070161,-1757.46,-25829.09562,
-148733.6828,-6004.642567,-3978.47,-30770.69828,
-145755.4386,-9988.64077,3137.90,-29319.21361,
-136718.3174,-6684.133326,6751.75,-25020.63315,
-131978.7247,-2605.385635,17284.24,-16724.42829,
-102012.4706,1291.505785,31227.13,-10352.54451,
-79498.95956,5050.945683,51599.51,1337.223639,
-60250.27971,2148.354014,71289.14,10116.41965,
-43886.47288,6296.717173,88477.22,19966.37502,
-42421.95691,10081.90862,92372.10,26097.98322,
-36374.09417,15915.42761,97515.07,28629.52943,
-38193.32841,19636.47076,95267.23,24658.33318,
-49352.70629,16616.61664,86575.96,22978.29281,
-38080.05698,17839.20355,85495.88,24097.51142,
-16280.24237,14688.13317,80865.31,19090.82367,
9103.00881,14959.21026,77344.21,29624.98474,
28452.07366,16173.93613,73607.07,10432.28688,
45080.86596,13007.96765,79132.34,12972.03099,
42277.36174,9950.608525,75178.49,10635.26933,
58276.99973,13393.96583,92283.37,17421.86375,
3627.50588,5288.587244,55407.32,-4446.22747,
-22151.79569,1647.502633,39695.95,-15220.26972,
-39349.33209,-1502.050109,22993.40,-34965.96794,
-50338.47875,-4133.020563,8189.22,-47856.15926,
-55676.43989,-5382.824202,-314.72,-58923.7268,
-48631.35029,-2510.343178,566.91,-67624.63694,
-26772.62428,605.8225487,2817.25,-71128.5112,
-6592.101941,2246.780715,9144.14,-72975.36311,
10530.23539,3806.685507,7737.06,-68611.30289,
25358.80214,2834.962426,3203.93,-56416.53459,
39016.02633,4590.346726,34236.68,-41504.73109,
35953.44572,7723.847798,54745.11,-26415.70987,
30593.02037,9213.642707,65982.57,-13199.0694,
28775.813,7902.507027,65563.90,1074.723975,
36422.2578,6821.976167,71609.27,3162.629995,
41804.3855,3632.743889,70983.56,350.5743291,
53644.95287,4073.390235,71256.84,-2315.72874,
69267.11641,1538.602258,67461.47,-492.4526286,
70373.79944,-439.2855171,61434.68,-1285.039286,
71142.92235,-2173.312085,56480.66,-1320.348056,
66427.02288,-5505.93376,51387.53,-941.8580488,
57286.45067,-6208.676779,48359.87,-1627.710046,
47691.2325,-6227.825474,45781.42,-700.982245,
35740.88289,-4887.503509,46064.14,-4808.414577,
23909.19164,-1510.189982,45802.67,15259.92831,
3372.028756,1769.542582,34366.33,-7599.328729,
-24903.54098,4713.502383,11731.08,-20474.50655,
-40798.94271,2066.994718,-9593.17,-36243.3707,
-45112.4123,-2184.668102,-20343.64,-51018.25802,
-45996.16344,-6358.001243,-15474.66,-63211.46179,
-43642.31067,-6265.041032,-13598.49,-70584.20242,
-36950.03839,-7034.967875,-6307.61,-68006.67835,
